id,title,genres,averageRating,numVotes,releaseYear
tt4189022,Ash vs Evil Dead,"Action, Comedy, Horror",8.4,81652,2015
tt0412253,Veronica Mars,"Crime, Drama, Mystery",8.4,79444,2004
tt1759761,Veep,Comedy,8.4,66495,2012
tt0262150,Black Books,Comedy,8.4,62698,2000
tt5249462,Erased,"Animation, Crime, Drama",8.4,62453,2016
tt0995832,Generation Kill,"Drama, War",8.4,60736,2008
tt0925266,Pushing Daisies,"Comedy, Drama, Fantasy",8.4,60240,2007
tt2384811,Utopia,"Drama, Mystery, Sci-Fi",8.4,52541,2013
tt0103584,X-Men,"Action, Adventure, Animation",8.4,51393,1992
tt5743796,Warrior,"Action, Crime, Drama",8.4,47821,2019
tt0319969,Carnivàle,"Drama, Fantasy, Mystery",8.4,47566,2003
tt11247158,The Legend of Vox Machina,"Action, Adventure, Animation",8.4,46484,2022
tt1227926,Dr. Horrible's Sing-Along Blog,"Comedy, Musical, Sci-Fi",8.4,44486,2008
tt1942683,The Amazing World of Gumball,"Adventure, Animation, Comedy",8.4,44479,2011
tt1830379,Top Boy,"Crime, Drama, Thriller",8.4,42445,2011
tt0094582,The Wonder Years,"Comedy, Drama, Family",8.4,41688,1988
tt0056751,Doctor Who,"Adventure, Drama, Family",8.4,40245,1963
tt0458254,The Colbert Report,"Comedy, News, Talk-Show",8.4,39308,2005
tt7658402,Harley Quinn,"Action, Adventure, Animation",8.4,39231,2019
tt0094535,Red Dwarf,"Comedy, Sci-Fi",8.4,37862,1988
tt0472027,John Adams,"Biography, Drama, History",8.4,37648,2008
tt2578560,Broad City,Comedy,8.4,36670,2014
tt0112175,Spider-Man: The Animated Series,"Action, Adventure, Animation",8.4,36664,1994
tt2543312,Halt and Catch Fire,Drama,8.4,36184,2014
tt6439752,Snowfall,"Crime, Drama",8.4,35434,2017
tt0105946,Babylon 5,"Action, Adventure, Drama",8.4,35317,1993
tt0478942,Life on Mars,"Crime, Drama, Mystery",8.4,33399,2006
tt1883092,Generation War,"Action, Drama, History",8.4,33340,2013
tt7078180,Violet Evergarden,"Animation, Drama, Family",8.4,32175,2018
tt4192812,Unforgotten,"Crime, Drama, Mystery",8.4,32085,2015
tt13433812,Vincenzo,"Action, Comedy, Crime",8.4,31500,2021
tt4378376,Babylon Berlin,"Crime, Drama, Thriller",8.4,31073,2017
tt0826760,The Killing,"Crime, Drama, Mystery",8.4,30797,2007
tt14168162,Bosch: Legacy,"Crime, Drama",8.4,29895,2022
tt8594324,Ghosts,"Comedy, Fantasy",8.4,28566,2019
tt6905542,The Dark Crystal: Age of Resistance,"Adventure, Family, Fantasy",8.4,27747,2019
tt0086659,'Allo 'Allo!,"Comedy, History, War",8.4,27572,1982
tt6205862,Inside Look: The People v. O.J. Simpson - American Crime Story,"Documentary, Short",8.4,27432,2016
tt0074028,The Muppet Show,"Comedy, Family, Musical",8.4,26736,1976
tt0163503,Top Gear,Documentary,8.4,25237,1978
tt0416394,The Mighty Boosh,"Comedy, Fantasy, Musical",8.4,24516,2003
tt0235923,Invader ZIM,"Action, Adventure, Animation",8.4,23006,2001
tt0098878,Northern Exposure,"Comedy, Drama",8.4,22781,1990
tt0108872,My So-Called Life,"Comedy, Drama, Romance",8.4,22380,1994
tt0083466,Police Squad!,"Comedy, Crime",8.4,21408,1982
tt0408381,Doc Martin,"Comedy, Drama, Romance",8.4,21013,2004
tt0976192,The Spectacular Spider-Man,"Action, Adventure, Animation",8.4,20349,2008
tt0118266,The New Batman Adventures,"Action, Adventure, Animation",8.4,19905,1997
tt1734135,Trollhunters: Tales of Arcadia,"Action, Adventure, Animation",8.4,19727,2016
tt0066626,All in the Family,"Comedy, Drama",8.4,19274,1971
tt8681148,This Is Going to Hurt,"Biography, Comedy, Drama",8.4,19273,2022
tt0075572,Roots,"Biography, Drama, History",8.4,19269,1977
tt2407574,My Mad Fat Diary,"Comedy, Drama, Romance",8.4,19243,2013
tt0053479,The Andy Griffith Show,"Comedy, Family",8.4,17631,1960
tt1553644,The Ricky Gervais Show,"Animation, Comedy, Talk-Show",8.4,17289,2010
tt9174582,Brassic,"Comedy, Drama",8.4,15000,2019
tt8888462,Pachinko,Drama,8.4,14921,2022
tt17921714,A Small Light,"Biography, Drama, History",8.4,13949,2023
tt0924651,The Graham Norton Show,"Comedy, Music, Talk-Show",8.4,13511,2007
tt0098833,Jeeves and Wooster,Comedy,8.4,13345,1990
tt13409432,Ranking of Kings,"Action, Adventure, Animation",8.4,13116,2021
tt10183988,Julie and the Phantoms,"Adventure, Comedy, Drama",8.4,12708,2020
tt0184135,The League of Gentlemen,"Comedy, Horror",8.4,12541,1999
tt5514358,Steins;Gate 0,"Animation, Drama, Mystery",8.4,12246,2018
tt0054533,The Dick Van Dyke Show,"Comedy, Family",8.4,12245,1961
tt24640580,Moving,"Action, Adventure, Fantasy",8.4,12141,2023
tt4284216,Healer,"Action, Comedy, Crime",8.4,11894,2014
tt0437729,The Late Late Show with Craig Ferguson,"Comedy, Music, Talk-Show",8.4,11614,2005
tt1493239,Terriers,"Comedy, Crime, Drama",8.4,11418,2010
tt0096626,The Kids in the Hall,Comedy,8.4,11273,1988
tt10324164,Prehistoric Planet,"Animation, Documentary, History",8.4,11111,2022
tt0112084,Mr. Show with Bob and David,Comedy,8.4,10734,1995
tt6461346,Stranger,"Crime, Drama, Mystery",8.4,10712,2017
tt0092571,Anne of Avonlea,"Drama, Family, Romance",8.4,10442,1987
tt0105933,The Adventures of Pete & Pete,"Comedy, Drama, Family",8.4,10171,1992
tt8146754,Infinity Train,"Action, Adventure, Animation",8.4,10123,2019
tt0460649,How I Met Your Mother,"Comedy, Drama, Romance",8.3,746681,2005
tt0411008,Lost,"Adventure, Drama, Fantasy",8.3,620584,2004
tt0455275,Prison Break,"Action, Crime, Drama",8.3,605632,2005
tt11198330,House of the Dragon,"Action, Adventure, Drama",8.3,455038,2022
tt1796960,Homeland,"Crime, Drama, Mystery",8.3,365772,2011
tt8772296,Euphoria,Drama,8.3,259411,2019
tt0904208,Californication,"Comedy, Drama",8.3,190410,2007
tt3006802,Outlander,"Adventure, Drama, Fantasy",8.3,184463,2014
tt11737520,One Piece,"Action, Adventure, Comedy",8.3,164050,2023
tt0118276,Buffy the Vampire Slayer,"Action, Adventure, Drama",8.3,163721,1997
tt3647998,Taboo,"Drama, Mystery, Thriller",8.3,152967,2017
tt2632424,The Originals,"Drama, Fantasy, Horror",8.3,151879,2013
tt13146488,Peacemaker,"Action, Adventure, Comedy",8.3,142307,2022
tt1695360,The Legend of Korra,"Action, Adventure, Animation",8.3,142153,2012
tt0374463,The Pacific,"Action, Adventure, Drama",8.3,135056,2010
tt0496424,30 Rock,Comedy,8.3,133896,2006
tt5348176,Barry,"Action, Comedy, Crime",8.3,128403,2018
tt1637727,The Killing,"Crime, Drama, Mystery",8.3,126840,2011
tt7909970,Unbelievable,"Crime, Drama",8.3,124927,2019
tt2234222,Orphan Black,"Drama, Sci-Fi, Thriller",8.3,119112,2013
tt2699128,The Leftovers,"Drama, Fantasy, Mystery",8.3,117316,2014
tt4270492,Billions,Drama,8.3,112078,2016
tt11337908,Maid,Drama,8.3,106911,2021
tt8714904,Narcos: Mexico,"Crime, Drama",8.3,95639,2018
tt2249007,Ray Donovan,"Crime, Drama",8.3,95332,2013
tt12590266,Cyberpunk: Edgerunners,"Action, Adventure, Animation",8.3,91920,2022
tt6517102,Castlevania,"Action, Adventure, Animation",8.3,84726,2017
tt13616990,Chainsaw Man,"Action, Adventure, Animation",8.3,65921,2022
tt12327578,Star Trek: Strange New Worlds,"Action, Adventure, Sci-Fi",8.3,62159,2022
tt0445114,Extras,"Comedy, Drama",8.3,61297,2005
tt1344204,Blue Mountain State,"Comedy, Sport",8.3,60156,2010
tt18335752,1923,"Drama, Western",8.3,59845,2022
tt6611916,Kingdom,"Action, Drama, Horror",8.3,57082,2019
tt1699748,Hell on Wheels,"Drama, Western",8.3,56819,2011
tt0383126,MythBusters,"Documentary, Mystery, Reality-TV",8.3,55414,2003
tt0220880,Courage the Cowardly Dog,"Adventure, Animation, Comedy",8.3,52923,1999
tt3358020,Parasyte: The Maxim,"Action, Animation, Drama",8.3,52740,2014
tt15477488,Farzi,"Crime, Drama, Thriller",8.3,48857,2023
tt0115147,The Daily Show,"Comedy, News, Talk-Show",8.3,48571,1996
tt3655448,The Young Pope,Drama,8.3,48435,2016
tt1598754,24: Live Another Day,"Action, Crime, Drama",8.3,47104,2014
tt13706018,Spy x Family,"Action, Animation, Comedy",8.3,44992,2022
tt1466074,Columbo,"Crime, Drama, Mystery",8.3,43807,1971
tt1836037,Longmire,"Action, Crime, Drama",8.3,41161,2012
tt0187636,Farscape,"Action, Adventure, Drama",8.3,41114,1999
tt15469618,Bad Sisters,"Comedy, Drama, Thriller",8.3,40836,2022
tt4565380,Fauda,"Action, Drama, Thriller",8.3,39578,2015
tt4644488,Dragon Ball Super,"Action, Adventure, Animation",8.3,38465,2015
tt1416765,Parenthood,"Comedy, Drama",8.3,38121,2010
tt3636060,Poldark,"Drama, Romance",8.3,37089,2015
tt4057372,Sugarland,"Animation, Comedy, Family",8.3,35978,2019
tt0874936,Life,"Crime, Drama, Mystery",8.3,35670,2007
tt1702042,An Idiot Abroad,"Adventure, Comedy, Documentary",8.3,34762,2010
tt8694364,Years and Years,"Drama, Sci-Fi",8.3,34139,2019
tt5853176,The Good Fight,"Crime, Drama",8.3,33472,2017
tt9054904,Why Women Kill,"Comedy, Crime, Drama",8.3,33264,2019
tt21209876,Solo Leveling,"Action, Adventure, Animation",8.3,32738,2024
tt10244600,Winning Time: The Rise of the Lakers Dynasty,"Biography, Drama, Sport",8.3,30043,2022
tt8809646,College Romance,"Comedy, Drama, Romance",8.3,29012,2018
tt8688814,The Dragon Prince,"Action, Adventure, Animation",8.3,28983,2018
tt0381798,Rescue Me,"Comedy, Drama",8.3,28393,2004
tt2183404,Rectify,Drama,8.3,28011,2013
tt1984119,Feud,"Biography, Drama",8.3,27803,2017
tt2396135,Shetland,"Crime, Drama, Mystery",8.3,27529,2013
tt3012698,Olive Kitteridge,Drama,8.3,27018,2014
tt1981558,Key and Peele,Comedy,8.3,26870,2012
tt13623580,Reservation Dogs,"Comedy, Crime",8.3,25787,2021
tt1409055,Dragon Ball Z Kai,"Action, Adventure, Animation",8.3,25589,2009
tt0485842,Studio 60 on the Sunset Strip,"Comedy, Drama",8.3,25441,2006
tt13293588,Mushoku Tensei: Jobless Reincarnation,"Action, Adventure, Animation",8.3,24967,2021
tt0780362,Jane Eyre,"Drama, Romance",8.3,22758,2006
tt14518756,Hometown Cha-Cha-Cha,"Comedy, Drama, Romance",8.3,22633,2021
tt14192814,Kursadzije,"Comedy, Drama, Horror",8.3,22325,2006
tt14674086,Welcome to Wrexham,"Documentary, Sport",8.3,22275,2022
tt0948103,Gurren Lagann,"Action, Adventure, Animation",8.3,22271,2007
tt8679236,Who Is America?,Comedy,8.3,20753,2018
tt6478318,Masum,"Crime, Drama, Mystery",8.3,20698,2017
tt7765404,Wayne,"Action, Comedy",8.3,20422,2019
tt0179552,The Adventures of Tintin,"Action, Adventure, Animation",8.3,19592,1991
tt11775988,Operation MBBS,"Comedy, Drama",8.3,19422,2020
tt0160904,MI-5,"Action, Crime, Drama",8.3,19036,2002
tt0835434,In Treatment,Drama,8.3,18611,2008
tt0839188,Metalocalypse,"Animation, Comedy, Music",8.3,18463,2006
tt11070216,Dirin Dirin,"Animation, Comedy",8.3,18404,2015
tt13899566,Special Ops 1.5: The Himmat Story,"Action, Crime, Drama",8.3,17926,2021
tt0088491,The Bugs Bunny/Looney Tunes Comedy Hour,"Animation, Comedy, Family",8.3,17874,1985
tt4277922,Call My Agent!,"Comedy, Drama",8.3,17344,2015
tt7222086,Made in Abyss,"Action, Adventure, Animation",8.3,16829,2017
tt1626038,The Avengers: Earth's Mightiest Heroes,"Action, Adventure, Animation",8.3,16785,2010
tt1279972,Treme,"Drama, Music",8.3,16216,2010
tt1685471,This Is England '86,"Comedy, Crime, Drama",8.3,14837,2010
tt0103376,Bottom,Comedy,8.3,14527,1991
tt6157148,Weightlifting Fairy Kim Bok-Joo,"Comedy, Romance",8.3,14059,2016
tt10975574,Julia,"Biography, Drama",8.3,13686,2022
tt21975436,Kaiju No. 8,"Action, Adventure, Animation",8.3,13454,2024
tt0361256,Wonderfalls,"Comedy, Drama, Fantasy",8.3,13260,2004
tt0423661,Green Wing,"Comedy, Drama",8.3,13002,2004
tt5531466,DuckTales,"Action, Adventure, Animation",8.3,12796,2017
tt0050051,Perry Mason,"Crime, Drama, Mystery",8.3,12390,1957
tt9113406,Wu-Tang: An American Saga,"Biography, Drama, Music",8.3,12199,2019
tt6354518,The Disastrous Life of Saiki K.,"Animation, Comedy, Fantasy",8.3,12052,2016
tt0337898,Law of the Lawless,"Action, Crime, Drama",8.3,11925,2002
tt8893550,Car Masters: Rust to Riches,Reality-TV,8.3,11861,2018
tt2126154,This Is England '88,"Comedy, Crime, Drama",8.3,11816,2011
tt2006421,Gran Hotel,"Crime, Drama, History",8.3,11484,2011
tt0974077,Cranford,Drama,8.3,10921,2007
tt0442632,Bleak House,"Crime, Drama",8.3,10893,2005
tt0362192,State of Play,"Crime, Drama, Mystery",8.3,10752,2003
tt6256484,While You Were Sleeping,"Comedy, Drama, Fantasy",8.3,10740,2017
tt21030032,Oshi No Ko,"Animation, Drama, Fantasy",8.3,10662,2023
tt20449048,Feels Like Home,Comedy,8.3,10568,2022
tt1634549,Millennium,"Action, Crime, Mystery",8.3,10562,2010
tt0065314,The Mary Tyler Moore Show,Comedy,8.3,10483,1970
tt12063450,To Your Eternity,"Adventure, Animation, Drama",8.3,10378,2021
tt0101049,A Bit of Fry and Laurie,Comedy,8.3,10038,1987
tt6468322,Money Heist,"Action, Crime, Drama",8.2,552939,2017
tt9140554,Loki,"Action, Adventure, Fantasy",8.2,429244,2021
tt7767422,Sex Education,"Comedy, Drama, Romance",8.2,366883,2019
tt1196946,The Mentalist,"Crime, Drama, Mystery",8.2,207186,2008
tt4955642,The Good Place,"Comedy, Drama, Fantasy",8.2,199066,2016
tt2431438,Sense8,"Drama, Mystery, Sci-Fi",8.2,165755,2015
tt0238784,Gilmore Girls,"Comedy, Drama",8.2,155698,2000
tt0934814,Chuck,"Action, Comedy, Drama",8.2,149302,2007
tt1358522,White Collar,"Comedy, Crime, Drama",8.2,146140,2009
tt0212671,Malcolm in the Middle,"Comedy, Family",8.2,146135,2000
tt7049682,Watchmen,"Crime, Drama, Mystery",8.2,138251,2019
tt7203552,The Morning Show,Drama,8.2,135722,2019
tt2628232,Penny Dreadful,"Drama, Fantasy, Horror",8.2,133855,2014
tt2375692,Black Sails,"Action, Adventure, Drama",8.2,118667,2014
tt0206512,SpongeBob SquarePants,"Animation, Comedy, Family",8.2,115773,1999
tt1548850,Misfits,"Comedy, Drama, Fantasy",8.2,109223,2009
tt6315640,Atypical,"Comedy, Drama",8.2,106934,2017
tt0106004,Frasier,Comedy,8.2,97939,1993
tt1561755,Bob's Burgers,"Animation, Comedy",8.2,95592,2011
tt0840196,Skins,Drama,8.2,95274,2007
tt5875444,Slow Horses,"Drama, Thriller",8.2,94904,2022
tt5626028,My Hero Academia,"Action, Adventure, Animation",8.2,86450,2016
tt5516154,Godless,"Action, Drama, Western",8.2,82100,2017
tt4635276,Master of None,"Comedy, Drama",8.2,77038,2015
tt0434665,Bleach,"Action, Adventure, Animation",8.2,75802,2004
tt0866442,Eastbound & Down,"Comedy, Drama, Sport",8.2,65630,2009
tt3487382,Forever,"Crime, Drama, Fantasy",8.2,63599,2014
tt3609352,Grace and Frankie,Comedy,8.2,58503,2015
tt11712058,Mayor of Kingstown,"Crime, Drama, Thriller",8.2,56719,2021
tt1480684,The League,"Comedy, Sport",8.2,52803,2009
tt8788458,The Promised Neverland,"Action, Adventure, Animation",8.2,50145,2019
tt6317068,Final Space,"Action, Adventure, Animation",8.2,49268,2018
tt0088526,The Golden Girls,"Comedy, Drama",8.2,48980,1985
tt22074164,Jury Duty,Comedy,8.2,48833,2023
tt11815682,Hacks,"Comedy, Drama",8.2,46675,2021
tt14664414,Young Royals,"Drama, Romance",8.2,46278,2021
tt5574490,Animal Kingdom,"Crime, Drama",8.2,45118,2016
tt7255502,The Kominsky Method,"Comedy, Drama",8.2,44984,2018
tt13911628,Lessons in Chemistry,Drama,8.2,44628,2023
tt3061046,Steven Universe,"Action, Adventure, Animation",8.2,41554,2013
tt14218830,Abbott Elementary,Comedy,8.2,39134,2021
tt7441658,Black Clover,"Action, Adventure, Animation",8.2,38612,2017
tt1073507,Party Down,"Comedy, Drama",8.2,37762,2009
tt0096684,Quantum Leap,"Action, Adventure, Drama",8.2,37300,1989
tt5137338,Victoria,"Biography, Drama, History",8.2,31863,2016
tt3877200,The Missing,"Crime, Drama, Mystery",8.2,31006,2014
tt13138834,Time,"Crime, Drama",8.2,28708,2021
tt0495212,Hellsing Ultimate,"Action, Animation, Fantasy",8.2,28020,2006
tt1235547,Better Off Ted,"Comedy, Sci-Fi",8.2,27677,2009
tt11639414,The Midnight Gospel,"Adventure, Animation, Comedy",8.2,26845,2020
tt8531222,Dave,"Comedy, Music",8.2,26464,2020
tt5912064,Kim's Convenience,Comedy,8.2,25428,2016
tt1637574,Conan,"Comedy, Music, Talk-Show",8.2,25180,2010
tt0251439,Trigun,"Action, Adventure, Animation",8.2,24880,1998
tt8101850,Undone,"Animation, Drama, Fantasy",8.2,24478,2019
tt4374208,Catastrophe,Comedy,8.2,24335,2015
tt4592410,The Get Down,"Drama, Music, Musical",8.2,23970,2016
tt4925000,Descendants of the Sun,"Action, Comedy, Drama",8.2,23843,2016
tt0379632,Hustle,"Crime, Drama, Mystery",8.2,23791,2004
tt0908454,Gavin & Stacey,"Comedy, Drama, Romance",8.2,23543,2007
tt1844923,Friday Night Dinner,Comedy,8.2,23300,2011
tt11398870,Caliphate,"Crime, Drama, Thriller",8.2,23010,2020
tt9458304,Dororo,"Action, Adventure, Animation",8.2,22651,2019
tt2581458,Looking,"Comedy, Drama, Romance",8.2,22139,2014
tt6466208,Breathe,"Crime, Drama, Thriller",8.2,22042,2018
tt0105929,Absolutely Fabulous,Comedy,8.2,22003,1992
tt1693592,Vera,"Crime, Drama, Mystery",8.2,21254,2011
tt11239552,Itaewon Class,"Drama, Romance",8.2,21194,2020
tt0207275,The 10th Kingdom,"Adventure, Comedy, Family",8.2,20743,2000
tt0108906,The Kingdom,"Comedy, Drama, Fantasy",8.2,20701,1994
tt12197698,Leverage: Redemption,"Crime, Mystery, Thriller",8.2,20663,2021
tt5673782,Genius,"Biography, Drama, History",8.2,20406,2017
tt8392006,Apharan,"Action, Crime, Thriller",8.2,20216,2018
tt0106052,Late Night with Conan O'Brien,"Comedy, Music, Talk-Show",8.2,19218,1993
tt6263222,Strong Girl Bong-soon,"Comedy, Crime, Drama",8.2,19189,2017
tt1660055,Scooby-Doo! Mystery Incorporated,"Adventure, Animation, Comedy",8.2,19176,2010
tt4687882,Patriot,"Comedy, Drama, Thriller",8.2,18944,2015
tt1091909,Murdoch Mysteries,"Crime, Drama, Mystery",8.2,18304,2008
tt1988386,Miss Fisher's Murder Mysteries,"Crime, Drama, History",8.2,18179,2012
tt0983983,Shaun the Sheep,"Animation, Comedy, Family",8.2,17645,2007
tt1533435,Miranda,Comedy,8.2,17631,2009
tt3469052,My Love from Another Star,"Comedy, Drama, Fantasy",8.2,17188,2013
tt0387736,Farscape: The Peacekeeper Wars,"Action, Adventure, Drama",8.2,17056,2004
tt15222080,Blue Lock,"Animation, Sport, Thriller",8.2,16897,2022
tt0083505,The Young Ones,Comedy,8.2,16854,1982
tt0103352,Are You Afraid of the Dark?,"Drama, Fantasy, Horror",8.2,16667,1990
tt7211618,Gentleman Jack,"Biography, Drama, History",8.2,16419,2019
tt0874608,Inspector Lewis,"Crime, Drama, Mystery",8.2,16364,2006
tt27668559,Queen of Tears,"Drama, Family, Romance",8.2,15719,2024
tt2051178,Fate/Zero,"Action, Adventure, Animation",8.2,15368,2011
tt1118804,Clannad,"Animation, Comedy, Drama",8.2,15355,2007
tt5014882,The Durrells,"Biography, Comedy, Drama",8.2,15090,2016
tt0092379,Inspector Morse,"Crime, Drama, Mystery",8.2,14853,1987
tt6494622,Made in Heaven,"Drama, Romance",8.2,14669,2019
tt9612102,Exit,"Crime, Drama, Thriller",8.2,14624,2019
tt0058805,Get Smart,"Action, Adventure, Comedy",8.2,14208,1965
tt1708446,Taarak Mehta Ka Ooltah Chashmah,"Comedy, Family",8.2,13636,2008
tt15384586,Fellow Travelers,"Drama, Romance",8.2,13471,2023
tt0098830,In Living Color,"Comedy, Music",8.2,13252,1990
tt1334722,Baccano!,"Action, Adventure, Animation",8.2,12953,2007
tt10691770,Helluva Boss,"Action, Animation, Comedy",8.2,12733,2019
tt2348803,Kuroko's Basketball,"Animation, Comedy, Sport",8.2,12464,2012
tt0816397,Ouran High School Host Club,"Animation, Comedy, Romance",8.2,12200,2006
tt1773185,Puella Magi Madoka Magica,"Action, Adventure, Animation",8.2,11960,2011
tt0346369,Penn & Teller: Bullshit!,"Comedy, Documentary",8.2,11959,2003
tt0071042,The Rockford Files,"Crime, Drama, Mystery",8.2,11418,1974
tt0197159,Home Movies,"Animation, Comedy, Drama",8.2,11320,1999
tt15026724,Our Beloved Summer,"Drama, Romance",8.2,11268,2021
tt2432604,Toast of London,Comedy,8.2,11059,2012
tt0081873,Hill Street Blues,"Crime, Drama, Mystery",8.2,10966,1981
tt6112556,Yuri!!! On Ice,"Animation, Comedy, Drama",8.2,10899,2016
tt1178522,Little Dorrit,"Drama, Mystery, Romance",8.2,10765,2008
tt1138475,The Guild,"Comedy, Short",8.2,10575,2007
tt13024974,D.P.,"Action, Crime, Drama",8.2,10021,2021
tt1520211,The Walking Dead,"Drama, Horror, Thriller",8.1,1115234,2010
tt0898266,The Big Bang Theory,"Comedy, Romance",8.1,890856,2007
tt13443470,Wednesday,"Comedy, Crime, Fantasy",8.1,392631,2022
tt0182576,Family Guy,"Animation, Comedy",8.1,371304,1999
tt0452046,Criminal Minds,"Crime, Drama, Mystery",8.1,226201,2005
tt0165598,That '70s Show,"Comedy, Drama, Romance",8.1,192522,1998
tt1219024,Castle,"Comedy, Crime, Drama",8.1,178076,2009
tt11691774,Only Murders in the Building,"Comedy, Crime, Drama",8.1,175663,2021
tt3205802,How to Get Away with Murder,"Crime, Drama, Mystery",8.1,170989,2014
tt14688458,Silo,"Drama, Mystery, Sci-Fi",8.1,146488,2023
tt7016936,Killing Eve,"Action, Adventure, Drama",8.1,142551,2018
tt0203259,Law & Order: Special Victims Unit,"Crime, Drama, Mystery",8.1,131560,1999
tt2294189,The Fall,"Crime, Drama, Thriller",8.1,123346,2013
tt2188671,Bates Motel,"Drama, Horror, Mystery",8.1,119808,2013
tt4301160,Black Bird,"Biography, Crime, Drama",8.1,116501,2022
tt0092400,Married... with Children,Comedy,8.1,113271,1987
tt2879552,11.22.63,"Drama, Mystery, Romance",8.1,104858,2016
tt5114356,Legion,"Action, Drama, Sci-Fi",8.1,99294,2017
tt0312172,Monk,"Comedy, Crime, Drama",8.1,95741,2002
tt0758790,The Tudors,"Drama, History, Romance",8.1,82988,2007
tt7772588,For All Mankind,"Drama, Sci-Fi",8.1,75309,2019
tt0374455,Stargate: Atlantis,"Action, Adventure, Drama",8.1,72925,2004
tt0106145,Star Trek: Deep Space Nine,"Action, Adventure, Drama",8.1,72829,1993
tt8690918,Resident Alien,"Comedy, Drama, Mystery",8.1,68085,2021
tt9680440,Paatal Lok,"Crime, Drama, Thriller",8.1,66213,2020
tt5618256,Manhunt,"Biography, Crime, Drama",8.1,64924,2017
tt2930604,Star Wars: Rebels,"Action, Adventure, Animation",8.1,61255,2014
tt0852863,Phineas and Ferb,"Action, Adventure, Animation",8.1,59830,2007
tt4047038,Dirk Gently's Holistic Detective Agency,"Action, Adventure, Comedy",8.1,58853,2016
tt1610527,Workaholics,Comedy,8.1,57116,2011
tt2235759,The Great,"Biography, Comedy, Drama",8.1,57092,2020
tt4687880,Goliath,Drama,8.1,56062,2016
tt22014226,Taaza Khabar,"Action, Comedy, Drama",8.1,54711,2023
tt3281796,Power,"Crime, Drama",8.1,54096,2014
tt16283804,One Day,"Comedy, Drama, Romance",8.1,53535,2024
tt11016042,Ripley,"Crime, Drama, Thriller",8.1,53328,2024
tt2887954,Tokyo Vice,"Crime, Drama, Thriller",8.1,50579,2022
tt8634332,The Righteous Gemstones,"Comedy, Drama",8.1,49410,2019
tt2805096,Chicago P.D.,"Action, Crime, Drama",8.1,47445,2014
tt0105958,Boy Meets World,"Comedy, Drama, Family",8.1,47401,1993
tt0348913,Dead Like Me,"Comedy, Drama, Fantasy",8.1,44523,2003
tt2452242,Happy!,"Action, Comedy, Crime",8.1,43887,2017
tt1615919,Raising Hope,"Comedy, Family",8.1,41494,2010
tt8749198,Daisy Jones & The Six,"Drama, Music, Romance",8.1,40111,2023
tt20723374,Star Wars: Tales of the Jedi,"Action, Adventure, Animation",8.1,38070,2022
tt14524712,Beckham,"Biography, Documentary, Sport",8.1,37850,2023
tt7768848,Wild Wild Country,"Crime, Documentary",8.1,36231,2018
tt2616280,Derek,"Comedy, Drama",8.1,36220,2012
tt1492179,Strike Back,"Action, Drama, Thriller",8.1,34064,2010
tt6877772,American Vandal,"Comedy, Crime, Drama",8.1,33685,2017
tt0830361,The Lost Room,"Action, Fantasy, Mystery",8.1,33624,2006
tt21344706,The Glory,"Drama, Mystery, Thriller",8.1,32925,2022
tt4998350,The Deuce,"Crime, Drama, Mystery",8.1,32859,2017
tt0914387,Damages,"Crime, Drama, Mystery",8.1,32030,2007
tt0147746,Batman Beyond,"Action, Adventure, Animation",8.1,31341,1999
tt9679542,Dr. Stone,"Action, Adventure, Animation",8.1,31230,2019
tt11639952,Young Rock,"Biography, Comedy",8.1,30522,2021
tt12682218,Scenes from a Marriage,Drama,8.1,30476,2021
tt8332438,ZeroZeroZero,"Crime, Drama, Thriller",8.1,30373,2019
tt12920838,The Frog,"Crime, Drama, Mystery",8.1,30355,2020
tt0318997,Angels in America,"Drama, Fantasy, Romance",8.1,30327,2003
tt3228420,You're the Worst,"Comedy, Drama, Romance",8.1,28798,2014
tt14819828,Business Proposal,"Comedy, Drama, Romance",8.1,28467,2022
tt5607616,Re: Zero - Starting Life in Another World,"Adventure, Animation, Drama",8.1,28270,2016
tt0118298,Daria,"Animation, Comedy, Drama",8.1,27860,1997
tt3910804,War & Peace,"Drama, History, Romance",8.1,27476,2016
tt4524056,Vis a vis,"Drama, Thriller",8.1,26987,2015
tt11204260,I May Destroy You,Drama,8.1,26824,2020
tt3502172,Mozart in the Jungle,"Comedy, Drama, Music",8.1,26242,2014
tt16867040,Cunk on Earth,Comedy,8.1,25787,2022
tt0425118,I Know This Much Is True,Drama,8.1,24507,2020
tt5768632,Love Doesn't Understand Words,"Comedy, Romance",8.1,24017,2016
tt2543328,TURN: Washington's Spies,"Drama, History, War",8.1,23936,2014
tt0460690,The Unit,"Action, Drama, Thriller",8.1,23540,2006
tt0883772,Man vs. Wild,"Adventure, Reality-TV",8.1,23452,2006
tt2379308,Psycho-Pass,"Action, Animation, Crime",8.1,23411,2012
tt5024912,Insecure,"Comedy, Drama, Romance",8.1,23121,2016
tt10405370,Rogue Heroes,"Action, Drama, Thriller",8.1,23017,2022
tt2183641,Ripper Street,"Crime, Drama, Mystery",8.1,22958,2012
tt0421384,The Valley of the Wolves,"Action, Crime, Drama",8.1,22482,2003
tt8080122,Godfather of Harlem,"Crime, Drama",8.1,22366,2019
tt6051216,Insider,"Action, Crime, Drama",8.1,21589,2016
tt0279077,FLCL,"Action, Animation, Comedy",8.1,20356,2000
